88165	鬼童院
77415	白痴
77419	夏伯阳
81773	红孩子
97901	陷入麻烦的女人
77166	意外
85871	花神咖啡馆
80241	元洲街王后
86641	顽皮豹
102515	惊爆2000
77684	异域2：末路英雄
91001	耶里肖
103034	秘密日记
87419	七煞
99707	亚瑟和他的迷你王国1
106875	卡洛斯
83836	叛逆
84351	田禹治
97920	生命是一条静静的长河
77443	决战之后
78214	富贵列车
98950	尽在不言中
107655	文学少女3：恋爱少女的狂想曲
107656	希腊悲剧
84619	天才家族
78732	拉面人生
88719	美丽的寂寞
83088	无忧无虑
85649	不后悔
87441	十二金牌
77202	借你的手儿牵
95636	绑架老大
82838	离开雷锋的日子
85654	成功之道
84378	天下第一拳
77724	猫咪少女
79772	不好的家
88733	亡命驾驶
96926	龙卷风暴
92063	爱人 印度版
78755	迷幻牛郎
104867	粉红色的芬克
80548	单程路
74917	探戈
86181	甜蜜幼儿园
87461	艳阳天
89512	谢利
77737	求偶二人组
72874	这一刻,爱吧之2013爱情考卷
101547	宝米恰恰
88238	好运理发师
84655	神迹疑云
77744	菊花香
97203	追踪者
106933	如果我们生活在一起
79542	宝莱坞机器人之恋
91062	无人守护
79287	忠实的朋友
98744	港督最后一个保镖
77497	花木兰 1964版
79033	mr73左轮枪
77754	美丽密语
77499	蓝与黑
81339	巡演
102331	生命是部小说
100284	影舞者
81599	休假日
77249	月亮的秘密
84161	情色娘师
90050	新基督山伯爵
93123	剽悍少年
81604	海底两万里
74181	叽哩咕与男人和女人
78278	纯情漫画
77767	恋风恋歌
107207	纽约客的故事
79817	不一样的奇遇
85961	庸才
79818	超级礼物
80586	印第安好人
95690	好心先生
85965	乱点鸳鸯谱
105421	午夜惊情
88782	夺宝联盟
105934	装甲骑兵之孤影再临
86735	小可爱
78800	第九道门
81872	护士日记
93648	时尚大帝
84177	情谊难相知
88785	霓虹心
72402	涟漪往事
101331	人人都说我爱你
98773	一九四二
80087	涨潮海岸
87511	倾听你心
99545	美女，别掉进我的魔掌
72925	伊比沙之梦
80861	遗产风波
84958	死吻
97759	不要离开
81889	花水木
107494	地中海厨娘
84200	求爱咖啡屋
79596	贝卡斯妮
82668	咖啡因
83183	龙卷风
88559	我妻子的一切
78064	日光峡谷
88560	看见恶魔
81906	化身博士
82421	靓妹仔
84469	沙漠之狐
78070	天国邮递员
85754	断戈浴血记
83707	我爱玛丽
91137	转轮手枪 2005版
79106	捉贼记
101890	唇语惊魂
79620	彼得潘的公式
89092	时尚先锋香奈儿
78085	东方三侠2
92425	联合舰队司令长官山本五十六
99853	铁血硬汉
90638	歇斯底里
104209	花花公子吉米
92178	格瑞的困扰
99860	偷马贼
105237	河道女王
77592	女汤
92698	疯狗强尼
103195	雷霆队长与圣杯
84508	山贼
79390	八彩林亚珍
87582	终极武器
83232	曼德林街13号
90146	情感算术
82979	五月魔女
71205	第八页
94758	我是奴隶
96294	我的爱在我身边
84519	伤心的奶水
74024	蜡笔小新之爆发！温泉火热大决战 剧场版
78378	打擂台
75051	小清新的柏林
77613	巴黎拜金女
85549	100分的吻
97329	克里斯托弗和同类
102705	你们见到的还不算什么
72242	厨子戏子痞子
74803	雇工人生
85043	安娜卡列尼娜
101684	不羁的美女
82998	五郎八卦棍
83000	恋恋春熊
81468	顾客是王
76351	坠梦天使
91712	美丽新世界2：埃及任务
98112	逛巴黎
71489	雾林寒战
77890	无敌反斗星
83010	梁亮亮和谢小星的简单故事
107586	奥斯陆八月未央
77379	五亿探长雷洛传2：父子情仇
105028	所有的人都无知
97350	猎龙人
81480	学徒朱利安
104522	大开眼界
83275	乌鼠机密档案
94027	关键协议
78668	死亡实验
84812	时空急转弯1
99660	犯罪少年
73039	007之金手指
83279	美国谎言
93779	老人愿
86103	神探与福星
75098	爱是会传递的
72798	乌鸦之日
78686	变形金刚3：黑月降临
89950	夜总会看门人
83552	男女方程式
87393	伤不起的女人
80228	成记茶楼
87397	黑店
74854	卡维
97896	杀人拼图
101485	南营洞1985
105070	汉城假期
98929	杨梅洲
95862	黑金
97654	一支烟的穿越
78970	Love
84090	青春1000日
84091	外星幻想曲
107899	女神异闻录4 剧场版
88445	回报
83070	五尾狐
97151	以眼还眼
81024	风流铁汉
93824	《龙门飞甲》纪录片
88194	野蛮人罗纳尔
71558	这里有情况
97928	失婚老豆
72329	火锅
84361	天下壮士麦当娜
74378	死飞公路
77452	拉贝日记
97420	候鸟
100492	黑短寿
93325	初恋
74382	微旅行·寻找
72593	神汉流氓
79249	八国联军
97681	带我回家
74134	高龄化家族
82070	劫后英雄传
77463	我们来自未来1
77208	赌侠1
97432	我11
72858	卖梦的两人
82842	拉古莱特的夏天
74907	地球是100人的村庄
74396	What A Fucking Morning
88221	汉江怪物
74399	爱在五日以后
84895	鼠鸭一家亲
85919	游牧客
87455	香江花月夜
83105	无影无踪 法国版
80804	东方三侠2
84389	天堂五分钟
79526	朱门怨
77735	金粉世界
74664	花盆
90280	企业战士
105131	入侵立陶宛
74412	青春遁走
87468	御猫三戏锦毛鼠
74669	爱情逆行
80048	葬礼会员
87472	蝙蝠传奇
74675	秘密
74420	糖
71605	三角关系
74423	相信编剧的力量
84151	情侣们
94136	再见阿郎 台湾版
104891	甘先生的胜利
83644	牧鹅少年马季
89020	时尚
79549	北海小英雄
82622	侠盗姑妈
78529	台风太阳
97992	直升机特警
90825	生日快乐 刘若英版
74442	日光嫁衣
74954	初见
92874	弗朗德勒
93131	仙女
79820	超级明星甘先生
72910	爱在飞翔
74959	重回猴岛
78288	驱魔警察
74193	鬼夫
77777	我们这一家
78290	前度
78804	上流变奏曲
84182	晴空血战史
100311	秘密的阴谋
77274	半支烟
97754	盖棺了结
85723	怠工
89051	聂耳
90332	爱我生活
74973	甲子
83166	绿山之恋
74976	你的最后10年会是怎样？
77280	跟踪
87520	勇敢爱之爱情规划局
77537	非诚勿扰1
85729	钓金龟
92898	勇闯16街区
104420	破镜谋杀案
83685	我的大学
83175	无政府主义者的妻子
100585	班杜
77290	姨妈的后现代生活
81386	血之泪
89322	黑金
95723	今生缘未了
78828	高度怀疑
77805	玛德琳蛋糕
106222	柏林
84463	杀手之吻
85999	马里尤斯与雅妮特
77808	追访有情人
107248	时装店风波
97011	两亩地
102901	美国旅馆
77303	漂亮妈妈
78583	元卓的天使
78330	我爱HK开心万岁
99836	巨人
73469	被遗弃的
86526	智取华山
77312	卡拉是条狗
77827	黑水仙 韩版
80645	钓金龟
93701	终点之城
94726	无畏一千勇士
100873	26个特殊劫匪
77579	超级女特工
99598	德里囧事
72207	吻我
78865	魔法奇幻秀
100369	格斗之王：另一天
91668	金装香蕉俱乐部
77335	港口的呼唤
89879	空中火灾
90135	萨米大冒险1
84249	燃情追踪
88090	阁楼
77339	至尊无上2：永霸天下
82717	科图柯诺反叛
83229	曼波女郎
101661	查理班克斯的教育
88353	季节
99874	内陆
77604	出埃及记
83492	我为谁狂
97829	破茧潜龙
92457	完美第二对
81451	古之色狼
81707	何日君再来
83760	骗财骗色
71221	土耳其语入门
77622	整蛊专家
82999	恋空
86072	麒麟之翼 剧场版
89144	守夜人
106297	爱与恨
75323	极速营救
80187	沉睡的青春
77372	深海
77884	追男仔
79680	不了情
79425	保卫察里津
77378	跑马地的月光
88130	致命黑兰
82499	现金
100423	细伢子
77385	英雄好汉
89933	怪胎镇
79182	爱的私语
80725	斗气小神仙
86105	少年马力傲的烦恼
80986	一爱到底
83035	蜈蚣
106075	迪迦奥特曼&戴拿奥特曼之光之星的战士们 剧场版
83804	诺言的夏天
83295	罗密欧与朱丽叶 意大利版
84065	亡情巧克力
78946	冰雪勇士
77412	上帝创造女人
81508	海军悍妇
73833	宝贝计划
84843	事业与荣誉1
80749	第十个夏天
77679	我爱你 内地版
83824	七仙女
102000	天降之物之发条装置之哀女神 剧场版
100977	白金数据
84082	亡命徒
92018	只爱意中人
79476	追击
91764	姐弟恋
106614	捷克列车员
97911	少年十五十六时
87673	争钱斗爱ATM
97145	一个明星的诞生 1937版
102777	假正经
96891	曼斯菲尔德庄园
84860	索命 1976版
98940	冷却者
81022	反收数特遣队
80512	低糖
97152	新警察故事之人间有情
100992	被狙击的学园
84865	塔拉星球之战
77955	跑马地的月光
78725	花花公子传奇
84613	少壮屠龙阵
79495	被偷盗的情欲
85897	金朋友
90764	斯洛文尼亚女郎
78989	永恒
87437	少林寺 1976版
81808	坏中尉 2009版
107922	觅迹寻踪
83605	年轻姑娘
83351	麦当雄十大奇案之三狼奇案
82329	僵尸人FIDO
87449	无名英雄
83100	林冲
91036	被爱的人
97694	广东五虎之铁拳无敌孙中山
86180	天鹅
78246	恋爱季节
82854	戏剧人生
95655	福尔摩斯之秘密武器
77736	维纳斯美女沙龙
77487	不了情
79535	宝贝和我
79536	宝贝计划
90291	物极必反
80308	拥抱
100788	心灵电台
80565	党的女儿
78774	异次元杀阵前传
96694	末路狂奔1
97719	别怕我
73400	什么叫做爱
77240	江湖情
78520	两个坏小子
85688	大革命之夏(上)
90042	男生日记
86203	痛并快乐
101819	红帐篷
72895	梦魇之旅
81087	椰林曲
84929	双喜临门 1970港版
95425	急流勇退
86722	戏王之王 美版
99783	钢铁之泪
80585	倒蛋部队
78026	这个杀手不眨眼1
78795	赌命法则
78541	那年夏天
81869	回归 韩版
101581	地狱 意大利版
84942	谁拿了录像带
83155	旅程 内地版
80852	一蚊鸡保镖
96470	热血新仔
104662	来吧！吐个烟圈
84183	请别相信她
103643	窗台
80348	雨缘
77790	头师父一体
86750	雄狮
90847	星愿
104159	少林寺
77795	蜥蜴 韩版
99817	明日计划
82410	金字塔血泪史
84973	水中镜1
80623	癫螳螂
72432	高卢英雄之维京海盗
90864	高压电
78065	女子监狱
92914	杀人是我的职业，亲爱的
78068	偷错隔墙花
98550	亲爱
77559	茉莉花开
89079	太阳泪
72440	流浪少年
77304	离婚了，就别再来找我
88824	青葱岁月
87547	追逐繁星的孩子
96763	熟女晚上不约会
106748	傀儡之城
85759	福星高照
78336	飞龙猛将
82688	凯旋门
77826	求偶一支公
85762	夺尸者
79621	笔录人生
84998	撕裂的太阳
85767	该死的胖子
93191	寻找西蒙
101383	变身超人
80137	错点鸳鸯 1985版
73485	城市猎人
75022	Design X Taipei
83982	王老五
77071	龙兄虎弟 成龙版
83471	迷离劫
75024	MEMORABLE DAY
102161	我曾经爱过
81938	激情与谋杀
74003	蜡笔小新之呼风唤雨黄金的间谍大作战
78099	肥猫流浪记
84499	山狗
90904	想幸福的人
75034	告别婚礼
104219	罪爱
78365	王者之心
72734	这一刻，爱吧 2013完整版
74272	想幸福的人3集
77345	天龙八部之天山童姥
102436	迪迦奥特曼外传之远古复苏的巨人
80934	飞尸
78889	翻滚吧！阿信
91177	魔幻女儿国
99883	圣诞探戈
100907	惠媛
82989	恋爱不可承受之轻浮
86063	情妇 法国版
87343	绝症孕妇
77361	大小不良
78897	春梦记
95794	太保密码
79411	巴黎2010大洪水
78389	再吻我一次
77366	大三元
85558	23:11
90422	苏格拉底先生
78651	鸡排英雄
97595	咖啡 美国版
71740	喜力绑架案
100156	战地巫师
88637	我的小小新娘
78146	应召女郎
79171	爱的联想
105795	贰拾蚊
83012	梁上君子 1983版
104261	女伯爵
97094	皇室风流史
79944	宅男电台
83528	我的小宇宙
75081	柏拉图
91210	生活在继续着
104010	庇护我
102732	高卢英雄为女王服务
101197	公主与管家
86606	蔚蓝深海
93774	志在出位
91476	风斗士
78167	富贵狂花
99165	我和我女儿
81758	黑夜入侵者
100193	超级德比
99938	年度最佳学生
85860	和斑马一起奔跑
82022	邪咒
85863	活火熔城
89194	自杀专卖店
88427	吓死鬼
83308	妈咪超市
81262	钢盔
87406	芦笙恋歌
100206	罗琳的故事
86384	虎穴追踪
74353	丢失的拼团
79985	欲望号快车
107378	豪侠传
99187	公主与管家
73076	RE之人造人009
97652	拾梦之旅
82805	老师你好
78454	为你钟情
86391	蝴蝶 韩国张铉诚版
77945	天龙八部之天山童姥
78969	大追捕
73851	追梦
77435	安阳婴儿
84603	天赐良机
92798	在异国
81283	告别有情天 港版
101507	逆时·恒美
88708	我的小公主
90756	桃色接触
97156	以爱的名义
72838	不义之徒
92038	诈欺猎人
85640	壮志千秋
92556	爱的盛宴
72849	幽浮目击者
82577	巨人与玩具
74130	蜡笔小新之呼风唤雨!黄金间谍大作战 剧场版
85650	颤涌
75923	悦乐
83091	猎物
89747	男神与女神的罗曼史
77205	逃学威龙2
101014	我的小英雄
77209	赌侠2
77213	月满抱西环
77727	一番街奇迹
81055	访问者 韩版
77216	喜羊羊与灰太狼2：虎虎生威
77984	大三元
86692	从头再来
74149	我和你
77221	倚天屠龙记之魔教教主
74662	蝴蝶效应
81574	国庆十点钟
81831	荒岛求生记
84391	三角
93351	13朵玫瑰
79274	终极面试
74667	漫畫女孩的小確幸
75181	粉笔战争
95661	飞虎神鹰
79023	罗宾汉历险记
94127	波弗特
87728	超能失控
102320	火影忍者4：疾风传：鸣人之死 剧场版
78513	错爱双鱼座
90033	神鬼妙计
93105	不寒而栗
85682	达里诺尔
103858	捕手
94643	一不小心爱上你
77237	超级学校霸王
78517	破冰
77238	阿金
86198	同闯歌坛
84921	四海一家
87225	听风者
105659	瑞得斐氏自传
72893	盛夏年华
77245	至尊无上1
74430	责任
84416	三五成群
81089	野姑娘
78787	站前的明洙
96963	校园甜心派
77253	互动杀人事件
82888	舞衣
85960	鲁宾逊式的女人
78025	第一滴血4
92362	十二生肖
82635	现代童话
74700	为爱正名
80591	到此为止
74452	吸血鬼的假牙
84693	神勇双响炮
92119	木浦黑帮天堂
75224	法式炒咖啡
99032	毁尸灭迹
84954	谁说我不在乎
77531	水浒传之英雄本色
74460	好狗狗，赖狗狗
92637	恶魔咆哮1
92893	股海沉浮
96222	殡仪员的婚礼
90592	存身
80609	应召女郎 1988
78820	我为什么要结婚
97765	口琴
77289	北京乐与路
107497	靓女有难
101354	下一站
76524	史酷比之舞台风波
77548	六指琴魔
77804	微热
89325	瓦塞浦黑帮
99575	芭比
97528	开窗
77819	姐姐走了
78843	龙门飞甲
96507	理想男人
73215	大家早上好!
78592	甜蜜小谎言
99584	不朽
97537	遗失的美好
90370	少女大盗
95746	再死一次 1983版
82180	剑女幽魂
83204	马格瑞姆的玩具店
74757	电子公主电影院
83717	你和我 法国版
88581	厉鬼将映
72712	宅急丢
93448	超感特工
99592	代号猛虎行动
78345	与龙共舞
79113	PK.COM.CN
84746	胜者为王之阿三
79883	踩线
100107	荣耀三九年
78604	鸭川荷尔摩
91660	血溅13号警署
97038	马纳图
101134	再一次初恋
104718	强袭魔女 剧场版
75536	湿地
77586	保持通话
87317	百年婚纱店
73750	盛夏的时光
103190	罗密
101911	性福农庄
85784	疯狂的明星
95513	沙漠追匪记
78875	大魔术师
75036	红苹果
82460	乡村音乐会
83741	女篮五号
87581	最终兵器：弓
88350	雪场女孩
75040	跨出一步爱更清晰
71457	套利交易
75041	你被写在我的眼睛里
106017	伊甸园及其后
72994	测量世界
75043	让我们一起污染环境吧！
75044	三人行
77860	单身贵族 韩版
84775	泰南拳
100138	乔娜莎图米的圣诞奇迹
101930	如履薄冰
85293	力王
92462	阿马尔菲：女神的报酬
77359	黄飞鸿之铁公鸡斗蜈蚣
98608	网络妖姬
104240	没有武器，仇恨，和暴力
75057	身份的历史
90673	遗传学歌剧
85556	20世纪少年3：我们的旗帜
95796	太平春
94774	这就是我
78138	人海孤鸿
84794	13骇人游戏
86075	青红
101947	洞
78914	在水一方
78661	镜中迷魂
84037	潜龙轰天1
85577	爱的边缘
96585	苹果 法国版
78923	寻找特洛伊(上)
107340	哆啦A梦之大雄与绿巨人 剧场版
106318	大德兰修女
78927	寻找特洛伊(下)
75091	AIDES
98387	致我们终将逝去的青春
99411	冬眠
73556	大野狼和小绵羊的爱情
86104	人间喜剧之朗热公爵夫人
90456	浮士德
87897	次世代驱魔
78170	黄蜂尾后针
86106	人间喜剧之欧也妮·葛朗台
71773	穿越情欲海
89695	秩序和道德
77152	姿三四郎续
78432	单身男女
89697	网上有缘
86117	艳妓新生1
84071	瓦里安的战争
99176	起诉老爸
103273	母亲的春天
77932	逃学威龙3：龙过鸡年
82540	救世者
89965	恋爱操作团
75120	我们如何看到光
77168	投名状
83568	我的神奇符号
77170	伤城
82546	卡西克呼叫卡西克
81779	行骗天下
75124	想独立的左手
78197	我要富贵
75126	友相伴无远近
78966	惊险之旅
82038	江湖子弟
91511	幻影车神2
85624	侏儒情缘
71293	超级明星
97661	一袋锤子
84350	如何众叛亲离
78976	晚秋
88704	没有男人的女人
90753	道林·格雷
83843	叛狱狂飙
73092	巅凤狂龙
78724	热情似火 韩国版
84356	铁观音
77445	炮打双灯
85894	姐妹情深
72585	侠盗列那狐
83594	墨斗先生
92299	不当交易
96139	空中决战
86418	过江龙
78995	芳心终结者
80531	以盗治盗
90772	美丽的谎言
77206	逃学威龙3：龙过鸡年
81046	芳心谋杀案
77465	车神
79514	碧海青天夜夜心
100253	回家
76705	芝瑟
82849	兰姨
102305	聚斯金德
74914	公交车
91810	米奇妙妙屋之大搜寻
81315	炎上
101027	恐怖故事
74404	父亲的脚步父亲的脚
90533	五十活死人
97959	圣徒秘录
79272	巴士站
84904	松花江上
89768	花园里的萤火虫
74665	落地
78761	Hello！树先生
81578	学生王子
87466	玉面飞狐
72875	这一刻,爱吧之2012管他爱是天使还是恶魔
102059	古斯柯布多力传记 2012版
84141	情到浓时
91309	十四岁的爱情
81326	公主新娘
87470	钟馗娘子
81327	牙买加客栈
82607	空袭德累斯顿
97455	火车事故
78514	纯情舞女
92852	9413
97975	新乌龙女校1
78776	异次元杀阵2
85690	茱莉娅的眼睛
78011	杀破狼2
88763	没有爱情的一年
93372	冷静与热情之间
96700	十三陵水库畅想曲
79293	爸爸，玛丽和我
78530	棕榈树丛
74435	宝莱坞之不可能的任务
78275	龙的传人
84676	提防小手
74437	新娘15岁
78793	神谕之谋杀
88267	鬼来电1
74958	爱不停炖
93134	穿越西伯利亚
75471	我们是贵族
89553	嗜血破晓
72403	晨曲
99797	我非佳人
78550	乡镇大劫案
77272	父子
75225	Kara智能机器人
95705	家庭与生活的滋味
78556	不再让你孤单
81373	冠军
78558	奔跑的乌龟
96736	特洛伊勇士
103648	灼眼的夏娜 剧场版
107233	感觉
79074	最遥远的距离
86755	最后的枪王
77285	杀破狼2
77542	你好，忧伤 美国版
92137	杰克去划船
99049	你好,伦敦
78060	咖喱辣椒
103660	不归路
77549	柠檬可乐
79597	终极斗士2
80622	癫凤狂龙
77551	表错七日情
78063	点指贼贼
92143	51号星球
71408	领跑人
77552	赤脚小子
84208	头条笑料
81393	古堡藏龙
91379	伊拉克恶狼谷
78073	好家伙、坏家伙、怪家伙
78076	蜘蛛丛林
85756	这一刻,爱吧 2012完整版
78077	情义我心知
99839	痛症
86529	生日 罗京民版
73218	浓情伊比萨
77314	逃之夭夭
86018	难得有情郎
90882	红灯
73219	敌人必须死
77571	倾城之恋
87300	神探亨特张
99588	超时空来电
79111	r高地
81671	豪情盖天
86024	牛皮纸
72969	致命重击
77833	枪王之王
78862	古典情圣
81934	缉毒警
80402	大老千
83218	鹿鼎记 1983版
79379	暗渠
100371	星期四上午的旅行
78358	斗牛士
81686	好想告诉你
79639	张思德
99095	古堡幽灵
87576	周末同床
73753	不羁美少年
78874	天堂来客
90395	大村姑
78876	酒徒
75294	光之塔
97822	艰难的审判
99614	我老公不靠谱
102174	爱不再回来
96799	纳瓦隆突击队
101664	旧爱
102432	第九朵云
74785	寂静之声
79393	卒仔抽车
74788	克伊尔塔图
86052	夜惊魂 港版
89636	飞跃情海之浮生若梦
106278	罗马之战1
72743	朋友妻,不可欺
78375	蒙古王
89639	疯狂之血
77354	至尊三十六计之偷天换日
74797	切片时间
79150	爱巢
80686	地下摇滚
91182	穿越时空的少女 真人版
77871	阿黛拉的非凡冒险
79663	战上海
85807	核弹风云
77616	的士速递4
82992	恋爱法则
91697	6级暴逃
82739	西西里女孩
97075	雄霸四海
104755	神话
90677	歼灭任务
90166	残酷的上班
75319	腐国恶土
78391	最佳福星
78904	古堡幽灵
103480	鬼妈妈 韩国版
80697	东陵大盗1
82489	鲸鱼座
84281	人猴大裂变
77882	新流星蝴蝶剑
78650	武侠
90686	暗流2：末日天使
88639	老师的恩惠
106816	高地人之天幕之战
76609	干掉客户
77633	绝代艳后
84035	乾隆皇奇遇记
83524	我们两三人
79173	爱的诺言
81733	后生
78151	富贵兵团
76362	我最好的敌人 沃夫冈·玛姆博格版
97101	神探幻影
78158	阿德晒命
90190	什么不会杀死你
77391	风云1
84048	枪王之王
94545	不可能的爱
82002	回家的路不止一条
79443	悲恋三人行
84308	铁头皇帝
107604	妈妈 2013版
97877	梦魇
99159	天堂来客
77657	莫泊桑作品集7：一个农场姑娘的故事
93789	暴力圈
83294	美丽的家
97887	全面追捕令
80480	异形猎杀令
84576	天崩地裂
97120	甜蜜卧底
75105	第一次
73570	天崩地裂
75106	韩寒篇
77154	真爱之吻
86370	赵一曼
81766	红灯梦
83047	烈火青春 香港版
77162	七十二家租客
85098	单刀直入
85611	保持爱你
97900	铁金刚 98版
84334	日出日落
97648	安娅的自白
101489	光斑 滕华涛版
77426	舞台生涯
81266	钢铁是怎样炼成的 1942版
90482	尼罗河情人
90227	男主妇答题王
83316	马克思.马努斯
87413	龙虎少爷
81014	番石榴熟了
87418	盘丝洞
92283	左边床，右边床
78716	无底洞 内地版
79228	暗杀沙皇
96382	胆大家族
77183	神秘代码
86655	无止境的杀人
85888	火车在隔壁飞
99712	复仇
80257	冲破黎明前的黑暗
99713	柑橘与柠檬啊
78466	关人7事
81794	红色恋人
82050	火焰天使
84098	青春无悔
100483	新兵正传
72324	我爸
89476	苔藓
99972	圣斗士星矢5：天界篇序章 剧场版
88453	觉醒
73354	致小柚莉亚:妈妈的遗言
81802	花城
87436	少林传人
107918	蜡笔小新之风起云涌！我的宇宙公主 剧场版
74639	我不勇敢
72337	青蛙少年
74129	千年血后
75666	态度决定运气
100242	无关别离
74900	Hands
77977	风云1
95385	夏至未至
77723	武士
82076	结了
78237	早安总统
79518	碧血剑
89758	性欲熏心
78752	床的另一边
87456	小云雀
87457	小子有种
87458	血滴子 1970版
83619	扭计祖宗陈梦吉
83875	骗术奇中奇
86947	诺言
93091	末路狂澜
84644	深海探奇
91556	狗神
103589	波奇亚
77478	机动部队2：警例
78759	爱将逝
73128	少女从军记
80808	东陵大盗2
77226	九星报喜
78250	小男人周记1
97708	汉娜与企鹅
77997	至尊三十六计之偷天换日
74414	青春告别式
84654	替枪老豆
77746	王的男人
97970	真枪假证
82357	今年圣诞节 哥伦布·绍特版
100277	深度
100789	侠猪布塔
102581	白白的世界
78008	广播岁月
78522	笨小孩
82618	夏日情未了
97978	拯救圣诞老人
87483	顶缸
81853	虎胆
77759	照出冤灵
78016	缘分
79808	在那遥远的地方
89794	舞动青春
103618	三街剧场
104130	我正处在困境中
78019	七十二家租客
86211	亡命特工
78020	玩命快递3
96452	碟形世界之魔法的色彩
85958	临时老板
78537	微笑
81353	寻找狗托邦
102857	男人的爱
77515	小煞星
78540	大胆家族
90828	狗舍
87501	倭寇的踪迹
72400	狗熊奇遇
78546	狼的诱惑
98002	武士传奇
86228	阿黛拉的非凡冒险
85974	麻烦妈妈
91350	罗宾汉之超越舍伍德森林
83415	民主青年进行曲
92631	世界地图
78296	80后
81624	黑道皇帝
98522	人生得意衰尽欢
76763	机动战士高达AGE
83931	凄艳断肠花
78303	多罗罗
81119	野蛮师姐
98017	老情人
83938	望子成虫
73443	条子家族的崩溃
77796	伟大的族谱
82919	乐自芳邻来
96743	非常战场区域
78056	五虎将之决裂
72682	钢铁大吴
87530	姊妹情色
78315	赌命狂花
84205	球场风波
90093	自由启示录
78830	女拳霸
90350	科里奥兰纳斯
102383	幻影车神1
84209	同伙
95729	格杀令
99827	猛鬼毕业典礼
74740	8弃8离
95732	古典情圣
77557	济公
88821	一吻巴黎
78071	白夜行
91896	少年去天国
90362	了不起的安德烈
92155	追捕盖世太保
92157	伊娃
95742	水仙花开
97025	有时他们会回来
101121	希望之国
88068	钢铁苍穹
73991	分手专家 德国版
83721	拈花惹草
78348	我在黑社会的日子
103436	我的婚礼和其他秘密
93197	猫头鹰的哭泣
94991	新俏郎君
77072	开心鬼5：开心鬼上错身
77329	黑白道 2006版
82193	江湖了断
78355	四千金
85011	死亡录像2
106515	雄鹰垂危
80917	夺面煞星宝莱坞
74007	闪电11人GO之VS纸箱战机W
74519	超级宝贝
75031	触发奇迹
82967	历劫佳人 英国版
102935	通往仙境
86040	尼古拉的灵异世界
99609	斗魂
77338	火舞风云
82715	吸血女伯爵
78108	最佳贼拍档
101148	波鲁鲁冰雪大冒险
77853	极限空间
88861	帕斯尚尔战
74783	机器人的勇7
83999	亡命天涯路
107295	海边假期
77344	2002
80928	夺命女秘书
103456	紫外线
96801	丰山犬
99873	女飞人
75298	指尖上的中国
105762	禁区
77348	夏日嬷嬷茶
98853	横纹刀劈扭纹柴
88102	搞定岳父大人
92198	疯狂行动
74791	礼物
100391	英雄主义
103207	女人置上
99368	金牌,小姐和猫
74793	梦骑士
95529	物·语女子
82475	惊天十二小时
90412	心跳
75309	Uncle Drew
90157	星河战队之入侵
92205	呼啸山庄
74798	青春应该怎么玩
84270	热血青年
82991	临时演员
99631	男人不易
107567	回家过年清单
85552	16点19分的火车
106801	皇帝的妻子
87347	插翅虎
87859	处女之死 意大利版
84276	铁拳之血之复仇
90420	网络杀机
85813	黑暗边缘
88629	猎人 澳大利亚版
74806	先生归来
77367	想飞
90423	恶之花
77883	神经刀与飞天猫
100413	阿婆
77374	愿望树
79168	罪恶部队
99136	投入爱情
77889	中国龙
92993	柠檬时期
77124	花旗少林
104518	海猫
74311	谁是你的菜3
79688	致命密码
94536	游戏
87369	风流断剑小小刀
99914	乐园
81995	回到神秘园
75340	天使的胆量之红色眩晕
81996	新碧血剑
77389	别恋
77392	火烧红莲寺
77904	阴阳路1
75089	00后收养10后
83025	两厢情愿 法国版
84562	少年十五二十时
90706	两个月亮
98898	吻
78675	万有引力
83539	那小子真帅
78932	难忘的一天
75349	原纱央莉之重装上阵
75351	辉煌
78679	一页台北
91991	自杀房间
106583	残花
75096	Save the bike line
81496	观世音 港版
78938	逆战
75100	补救
79196	爱斗气爱上你
86620	我的见鬼女友
75101	超越极限
84061	俏皮女学生
86109	圣袍千秋
92509	预言
97629	好女十八嫁
81246	富兰克林
83038	五魁
87390	拯救爱情
99678	赞比西亚大冒险
99936	鯁骨人生
75107	记忆
94051	搏命单刀夺命枪
101731	狼族盟约
78437	山村老尸1
84840	事业与荣耀2：美国天堂
103530	婚礼之歌
74603	不忘初衷
88939	缺席
78445	严肃的月光
97133	我是老板
90990	爸爸
77167	夜店
105840	逐爱天堂
75122	相框里的她
78706	李献计历险记
81778	红伶泪 港版
102258	寻找鲸鱼的自行车
76148	这样就好!!
75127	在一起更超级
78967	她和我的父亲
94071	边域之城
94583	一次心理治疗
74360	35mm
75128	昨日公园
80505	鹰猎少年托马斯
74362	旅行之梦
77946	精装追女仔2
78202	非诚勿扰2
103035	黑人为白人作战
80252	玉女亲情
98941	顽固份子
74879	爱不停炖
78719	心碎之花
84607	天后
100223	天命玩家
75905	海盗
96897	漫画威龙
86659	未来之人
92804	魂魄唔齐
72326	once
95622	爱情假日
107143	每一天
78472	孤独的人
74634	A Magic Dream
107402	星条旗永不落
76428	我要演八路
98188	魂魄唔齐
74381	负重
84621	天蚕变1
74127	午夜诊所
85903	禁区
90511	汉密尔顿之国家利益
83600	你在我眼中
74386	Design
84117	玩火的女孩
85909	家族荣誉4：家门的受难
72343	守护天使
104088	单车上路 韩版
79258	爱情谎言 2001版
77980	2002
78749	麻雀变王妃1
77470	芳芳郁金香
87454	西游记 1960版
